2018-12-17T03:44:26.279+0000 I CONTROL  [main] ***** SERVER RESTARTED *****
2018-12-17T03:44:39.666+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.666+0000 I NETWORK  [ShardServerCatalogCacheLoader-0] Successfully connected to 172.17.0.6:27018 (1 connections now open to 172.17.0.6:27018 with a 5 second timeout)
2018-12-17T03:44:39.666+0000 I ASIO     [Replication] Failed to connect to 172.17.0.8:27018 - HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.666+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.8:27018 due to HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.666+0000 I REPL_HB  [replexec-2] Error in heartbeat (requestId: 5) to 172.17.0.8:27018, response status: HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.667+0000 I REPL_HB  [replexec-1] Error in heartbeat (requestId: 4) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.667+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:39.667+0000 I ASIO     [Replication] Connecting to 172.17.0.8:27018
2018-12-17T03:44:39.667+0000 W NETWORK  [ShardServerCatalogCacheLoader-0] Unable to reach primary for set rs_shardsvr0
2018-12-17T03:44:39.667+0000 I REPL     [replexec-0] transition to RECOVERING from STARTUP2
2018-12-17T03:44:39.667+0000 I REPL     [replexec-0] Starting replication fetcher thread
2018-12-17T03:44:39.667+0000 I REPL     [replexec-0] Starting replication applier thread
2018-12-17T03:44:39.667+0000 I REPL     [replexec-0] Starting replication reporter thread
2018-12-17T03:44:39.667+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.667+0000 I REPL     [rsSync-0] Starting oplog application
2018-12-17T03:44:39.667+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.667+0000 I REPL_HB  [replexec-1] Error in heartbeat (requestId: 6) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.667+0000 I ASIO     [Replication] Failed to connect to 172.17.0.8:27018 - HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.667+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.8:27018 due to HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.667+0000 I REPL_HB  [replexec-1] Error in heartbeat (requestId: 7) to 172.17.0.8:27018, response status: HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.667+0000 I REPL     [rsSync-0] transition to SECONDARY from RECOVERING
2018-12-17T03:44:39.667+0000 I REPL     [rsSync-0] Resetting sync source to empty, which was :27017
2018-12-17T03:44:39.667+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:39.667+0000 I ASIO     [Replication] Connecting to 172.17.0.8:27018
2018-12-17T03:44:39.668+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.668+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.668+0000 I REPL_HB  [replexec-1] Error in heartbeat (requestId: 8) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.668+0000 I ASIO     [Replication] Failed to connect to 172.17.0.8:27018 - HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.668+0000 I REPL     [replexec-1] Member 172.17.0.7:27018 is now in state RS_DOWN
2018-12-17T03:44:39.668+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.8:27018 due to HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.668+0000 I REPL_HB  [replexec-0] Error in heartbeat (requestId: 9) to 172.17.0.8:27018, response status: HostUnreachable: Error connecting to 172.17.0.8:27018 :: caused by :: Connection refused
2018-12-17T03:44:39.668+0000 I REPL     [replexec-0] Member 172.17.0.8:27018 is now in state RS_DOWN
2018-12-17T03:44:39.714+0000 I NETWORK  [listener] connection accepted from 172.17.0.7:60834 #9 (2 connections now open)
2018-12-17T03:44:39.714+0000 I NETWORK  [listener] connection accepted from 172.17.0.9:47942 #10 (3 connections now open)
2018-12-17T03:44:39.715+0000 I NETWORK  [conn9] received client metadata from 172.17.0.7:60834 conn9: { driver: { name: "MongoDB Internal Client", version: "4.0.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "16.04" } }
2018-12-17T03:44:39.715+0000 I NETWORK  [conn10] received client metadata from 172.17.0.9:47942 conn10: { driver: { name: "MongoDB Internal Client", version: "4.0.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "16.04" } }
2018-12-17T03:44:39.717+0000 I NETWORK  [listener] connection accepted from 172.17.0.8:36610 #11 (4 connections now open)
2018-12-17T03:44:39.718+0000 I NETWORK  [conn11] end connection 172.17.0.8:36610 (3 connections now open)
2018-12-17T03:44:39.719+0000 I NETWORK  [listener] connection accepted from 172.17.0.8:36616 #12 (4 connections now open)
2018-12-17T03:44:39.719+0000 I NETWORK  [conn12] received client metadata from 172.17.0.8:36616 conn12: { driver: { name: "MongoDB Internal Client", version: "4.0.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "16.04" } }
2018-12-17T03:44:39.719+0000 I NETWORK  [listener] connection accepted from 172.17.0.8:36618 #13 (5 connections now open)
2018-12-17T03:44:39.719+0000 I NETWORK  [conn13] received client metadata from 172.17.0.8:36618 conn13: { driver: { name: "NetworkInterfaceTL", version: "4.0.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "16.04" } }
2018-12-17T03:44:39.726+0000 W SHARDING [replSetDistLockPinger] pinging failed for distributed lock pinger :: caused by :: LockStateChangeFailed: findAndModify query predicate didn't match any lock document
2018-12-17T03:44:39.806+0000 I NETWORK  [listener] connection accepted from 172.17.0.11:52306 #14 (6 connections now open)
2018-12-17T03:44:39.806+0000 I NETWORK  [listener] connection accepted from 172.17.0.12:47650 #15 (7 connections now open)
2018-12-17T03:44:39.806+0000 I NETWORK  [conn14] received client metadata from 172.17.0.11:52306 conn14: { driver: { name: "MongoDB Internal Client", version: "4.0.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "16.04" } }
2018-12-17T03:44:39.806+0000 I NETWORK  [conn15] received client metadata from 172.17.0.12:47650 conn15: { driver: { name: "MongoDB Internal Client", version: "4.0.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "16.04" } }
2018-12-17T03:44:40.168+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:40.168+0000 I ASIO     [Replication] Connecting to 172.17.0.8:27018
2018-12-17T03:44:40.168+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.168+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.168+0000 I REPL_HB  [replexec-1] Error in heartbeat (requestId: 11) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.168+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:40.169+0000 I NETWORK  [ShardServerCatalogCacheLoader-0] Successfully connected to 172.17.0.8:27018 (1 connections now open to 172.17.0.8:27018 with a 5 second timeout)
2018-12-17T03:44:40.169+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.169+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.169+0000 I REPL_HB  [replexec-3] Error in heartbeat (requestId: 13) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.169+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:40.169+0000 W NETWORK  [ShardServerCatalogCacheLoader-0] Unable to reach primary for set rs_shardsvr0
2018-12-17T03:44:40.169+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.169+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.169+0000 I REPL_HB  [replexec-1] Error in heartbeat (requestId: 14) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.169+0000 I REPL     [replexec-0] Member 172.17.0.8:27018 is now in state SECONDARY
2018-12-17T03:44:40.669+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:40.669+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.669+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.669+0000 I REPL_HB  [replexec-1] Error in heartbeat (requestId: 15) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.669+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:40.670+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.670+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.670+0000 I REPL_HB  [replexec-3] Error in heartbeat (requestId: 17) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.670+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:40.670+0000 W NETWORK  [ShardServerCatalogCacheLoader-0] Unable to reach primary for set rs_shardsvr0
2018-12-17T03:44:40.670+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.670+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:40.670+0000 I REPL_HB  [replexec-2] Error in heartbeat (requestId: 18) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.170+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:41.170+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.170+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.170+0000 I REPL_HB  [replexec-2] Error in heartbeat (requestId: 20) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.170+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:41.171+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.171+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.171+0000 I REPL_HB  [replexec-1] Error in heartbeat (requestId: 21) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.171+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:41.171+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.171+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.171+0000 W NETWORK  [ShardServerCatalogCacheLoader-0] Unable to reach primary for set rs_shardsvr0
2018-12-17T03:44:41.171+0000 I REPL_HB  [replexec-2] Error in heartbeat (requestId: 22) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.671+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:41.671+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.671+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.671+0000 I REPL_HB  [replexec-2] Error in heartbeat (requestId: 24) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.671+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
2018-12-17T03:44:41.671+0000 I ASIO     [Replication] Failed to connect to 172.17.0.7:27018 - HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.671+0000 I ASIO     [Replication] Dropping all pooled connections to 172.17.0.7:27018 due to HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.671+0000 I REPL_HB  [replexec-3] Error in heartbeat (requestId: 25) to 172.17.0.7:27018, response status: HostUnreachable: Error connecting to 172.17.0.7:27018 :: caused by :: Connection refused
2018-12-17T03:44:41.672+0000 I ASIO     [Replication] Connecting to 172.17.0.7:27018
